,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2017-10-12,0,0,1,0,0.0959539987831885,0.11445515844993423,-0.011768226343020272,0.10995344436975636
2017-10-13,0,0,0,0,0.042087431693989145,0.09180742711341064,-0.021400335604335775,0.0634256780870807
2017-10-14,1,0,1,0,-0.001600622945146219,0.04524456521739131,-0.0017716293626805206,0.034003523291176854
2017-10-15,0,1,0,0,-0.06786271186440683,-0.03261378148185948,-0.07137260861489632,0.018444410288128994
2017-10-16,1,0,1,0,-0.019856298077257032,0.030334462513353956,-0.018770467426899765,0.010182285651875908
2017-10-17,0,1,0,0,-0.035184516601570986,-0.010072562149286047,-0.02789656618820621,0.013905453806118663
2017-10-18,0,1,1,0,-0.04851336020063743,-0.026150989538517216,-0.03345924749954593,0.06707887136632966
2017-10-19,0,0,0,0,0.014665354330708629,0.061583627128100775,-0.007014010507880942,0.03272886894245438
2017-10-20,0,0,1,0,0.04496311907270819,0.0625035714285715,-0.007502919099249302,0.0625035714285715
2017-10-21,1,1,0,1,0.0017234042553191072,0.04089407098895082,-0.008178577216010412,0.026588348560300894
2017-10-22,0,1,0,0,-0.027755812889649907,0.01725803115539579,-0.017988448844884524,0.04037741060798633
2017-10-23,0,1,0,0,-0.026993333333333338,0.0010236502648288267,-0.039796052631578954,0.03860680337945185
2017-10-24,0,0,0,1,-0.04470869249143211,-0.007243223295292441,-0.037456540084388236,0.04028477514583498
2017-10-25,0,1,1,0,-0.04179212522425174,0.005506422018348664,-0.030086725663716774,0.036510446417425575
2017-10-26,0,0,1,0,0.03526375645175404,0.08702960693106422,-0.003861959363567885,0.04726548672566375
2017-10-27,0,1,0,1,-0.030312111283920234,0.006102136529442437,-0.031416387959866204,0.014166850515301433
2017-10-28,0,0,0,0,-0.0273854615442572,0.005450290658566456,-0.02905802031446058,0.00888094734841555
2017-10-29,0,0,1,0,0.03784386266947845,0.047531606458439256,-0.006347695390781599,0.05346661921632567
2017-10-30,0,0,0,0,-0.020166788370695382,0.026231721720061815,-0.02938700653578037,0.005812603648424574
2017-10-31,0,0,1,0,0.03422013765901822,0.05193389122305195,-0.006704049844236754,0.0454032786885246
